INTERVAL_SECONDS=0.5,CPU_CORE_COUNT=2,MEMORY_TOTAL=1927.29,SWAP_TOTAL=2048.00,UNIX_TIMESTAMP_START_TIME=1719393823.2035174,APP_VERSION=0.5.1
SECONDS_SINCE_START,MEMORY_USED,MEMORY_FREE,MEMORY_AVAILABLE,CPU_USAGE_TOTAL,CPU_USAGE_PER_CORE
18.19,417.27,1010.00,1510.01,2.96,2.00;3.92
18.69,417.27,1010.00,1510.01,2.96,2.00;3.92
19.19,417.27,1010.00,1510.01,1.00,2.00;0.00
19.69,417.27,1010.00,1510.01,2.00,2.00;2.00
20.19,417.27,1010.00,1510.01,0.00,0.00;0.00
20.69,417.27,1010.00,1510.01,1.98,1.96;2.00
21.19,417.27,1010.00,1510.01,1.00,2.00;0.00
21.69,417.27,1010.00,1510.01,2.96,3.92;2.00
22.19,417.27,1010.00,1510.01,1.00,0.00;2.00
22.69,417.27,1010.00,1510.01,2.96,3.92;2.00
23.19,417.27,1010.00,1510.01,1.00,0.00;2.00
23.69,417.27,1010.00,1510.01,2.00,2.00;2.00
24.19,417.27,1010.00,1510.01,1.00,2.00;0.00
24.69,417.27,1010.00,1510.01,1.00,2.00;0.00
25.19,417.27,1010.00,1510.01,1.00,2.00;0.00
25.69,417.27,1010.00,1510.01,2.00,0.00;4.00
26.19,417.27,1010.00,1510.01,1.96,0.00;3.92
26.69,417.25,1010.00,1510.04,2.04,4.08;0.00
27.19,417.25,1010.00,1510.04,10.78,11.76;9.80
27.69,417.25,1010.00,1510.04,8.16,16.33;0.00
28.19,417.25,1010.00,1510.04,3.00,6.00;0.00
28.69,417.25,1010.00,1510.04,2.96,3.92;2.00
29.19,417.25,1010.00,1510.04,3.00,0.00;6.00
29.69,417.25,1010.00,1510.04,4.96,7.84;2.08
30.19,417.25,1010.00,1510.04,1.00,0.00;2.00
30.69,417.25,1010.00,1510.04,1.92,0.00;3.85
31.19,417.25,1010.00,1510.04,3.00,4.00;2.00
31.69,417.24,1010.00,1510.04,2.00,4.00;0.00
32.19,417.13,1010.04,1510.16,52.47,46.94;58.00
32.69,398.35,1028.77,1528.94,93.10,88.24;97.96
33.19,398.38,1028.74,1528.91,7.00,0.00;14.00
33.69,398.38,1028.74,1528.91,2.00,2.00;2.00
34.19,398.38,1028.74,1528.91,2.00,0.00;4.00
34.69,398.38,1028.74,1528.91,1.00,2.00;0.00
35.19,398.38,1028.74,1528.91,1.00,0.00;2.00
35.69,398.38,1028.74,1528.91,2.02,2.00;2.04
36.19,398.38,1028.74,1528.91,1.98,2.00;1.96
36.69,398.38,1028.74,1528.91,2.00,2.00;2.00
37.19,398.38,1028.74,1528.91,0.00,0.00;0.00
37.69,398.38,1028.74,1528.91,2.96,3.92;2.00
38.19,398.38,1028.74,1528.91,1.00,0.00;2.00
38.69,398.38,1028.74,1528.91,3.88,5.77;2.00
39.19,398.38,1028.74,1528.91,0.00,0.00;0.00
39.69,398.38,1028.74,1528.91,3.88,3.92;3.85
40.19,398.38,1028.74,1528.91,0.00,0.00;0.00
40.69,398.38,1028.74,1528.91,2.00,2.00;2.00
41.19,398.38,1028.74,1528.91,2.00,2.00;2.00
41.69,398.38,1028.74,1528.91,0.00,0.00;0.00
42.19,398.38,1028.74,1528.91,2.00,2.00;2.00
42.69,398.38,1028.74,1528.91,2.98,2.04;3.92
43.19,398.30,1028.73,1528.98,34.65,35.29;34.00
43.69,397.50,1029.48,1529.79,52.61,44.00;61.22
